"abstract","word_count"
"We performed a visualization of membrane proteins labeled with 10-nm gold nanoparticles in cells, using an all-optical method based on photothermal interference contrast. The high sensitivity of the method and the stability of the signals allows 3D imaging of individual nanoparticles without the drawbacks of photobleaching and blinking inherent to fluorescent markers. A simple analytical model is derived to account for the measurements of the signal amplitude and the spatial resolution. The photothermal interference contrast method provides an efficient, reproducible, and promising way to visualize low amounts of proteins in cells by optical means.","101"
"Colouring sparse graphs under various restrictions is a theoretical problem of significant practical relevance. Here we consider the problem of maximizing the number of different colours available at the nodes and their neighbourhoods, given a predetermined number of colours. In the analytical framework of a tree approximation, carried out at both zero and finite temperatures, solutions obtained by population dynamics give rise to estimates of the threshold connectivity for the incomplete to complete transition, which are consistent with those of existing algorithms. The nature of the transition as well as the validity of the tree approximation are investigated.","106"
"We present experimental results on the relaxation dynamics of vesicles subjected to a time-dependent elongation flow. We observed and characterized a new instability, which results in the formation of higher order modes of the vesicle shape wrinkles, after a switch in the direction of the gradient of the velocity. This surprising generation of membrane wrinkles can be explained by the appearance of a negative surface tension during the vesicle deflation, due to compression in a sign-switching transient. Moreover, the formation of buds in the vesicle membrane has been observed in the vicinity of the dynamical transition point.","105"
"In this paper we review the applicability of autofluorescent proteins for single-molecule imaging in biology. The photophysical characteristics of several mutants of the Green Fluorescent Protein GFP and those of DsRed are compared and critically discussed for their use in cellular biology. The alternative use of two-photon excitation at the single-molecule level or Fluorescence Correlation Spectroscopy is envisaged for the study of individual autofluorescent proteins. Single-molecule experiments performed in live cells using eGFP and preferably eYFP fusion proteins are reviewed. Finally, the first use at the single-molecule level of citrine, a more photostable variant of the eYFP is reported when fused to a receptor for neurotransmitter in live cells.","116"
"We measured the optical properties of mixed valent vanadium oxide nanoscrolls and their metal exchanged derivatives in order to investigate the charge dynamics in these compounds. In contrast to the prediction of a metallic state for the metal exchanged derivatives within a rigid band model, we find that the injected charges in Mn2 exchanged vanadium oxide nanoscrolls are pinned. A low-energy electronic excitation associated with the pinned carriers appears in the far infrared and persists at low temperature, suggesting that the nanoscrolls are weak metals in their bulk form, dominated by inhomogeneous charge disproportionation and Madelung energy effects.","104"
"In this paper we develop a scientific approach to control inter-country conflict. This system makes use of a neural network and a feedback control approach. It was found that by controlling the four controllable inputs: Democracy, Dependency, Allies and Capability simultaneously, all the predicted dispute outcomes could be avoided. Furthermore, it was observed that controlling a single input Dependency or Capability also avoids all the predicted conflicts. When the influence of each input variable on conflict is assessed, Dependency, Capability, and Democracy emerge as key variables that influence conflict.","102"
"We investigate the Feshbach conversion of fermion atomic pairs to condensed boson molecules with a microscopic model that accounts the repulsive interactions among all the particles involved. We find that the conversion efficiency is enhanced by the interaction between boson molecules while suppressed by the interactions between fermion atoms and between atom and molecule. In certain cases, the combined effect of these interactions leads to a ceiling of less than 100 on the conversion efficiency even in the adiabatic limit. Our model predicts a non-monotonic dependence of the efficiency on mean atomic density. Our theory agrees well with recent experiments on 6Li and 40K.","110"
"Magnetic domain patterns under an oscillating field is studied theoretically by using a simple Ising-like model. We propose two ways to investigate the effects of the oscillating field. The first one leads to a model in which rapidly oscillating terms are averaged out, and the model can explain the existence of the maximum amplitude of the field for the appearance of patterns. The second one leads to a model that includes the delay of the response to the field, and the model suggests the existence of a traveling pattern which moves very slowly compared with the time scale of the driving field.","108"
"We determine from Polyakov loop correlators the screening masses in the deconfined phase of the 31d SU3 pure gauge theory at finite temperature near the transition, for two different channels of angular momentum and parity. Their ratio is compared with that of the massive excitations with the same quantum numbers in the 3d 3-state Potts model in the broken phase near the transition point at zero magnetic field. Moreover we study the inverse decay length of the correlation between the real parts and between the imaginary parts of the Polyakov loop and compare the results with expectations from perturbation theory and mean-field Polyakov loop models.","109"
"Two liquid state theories, the self-consistent Ornstein-Zernike equation SCOZA and the hierarchical reference theory HRT are shown, by comparison with Monte Carlo simulations, to perform extremely well in predicting the liquid-vapour coexistence of the hard core Yukawa HCY fluid when the interaction is long range. The long range of the potential is treated in the simulations using both an Ewald sum and hyperspherical boundary conditions. In addition, we present an analytical optimised mean field theory which is exact in the limit of an infinitely long range interaction. The work extends a previous one by Caccamo et al Phys. Rev. E,60, 5533 1999 for short range interactions.","117"
"We present measurements of current noise in quantum point contacts as a function of source-drain bias, gate voltage, and in-plane magnetic field. At zero bias, Johnson noise provides a measure of the electron temperature. At finite bias, shot noise at zero field exhibits an asymmetry related to the 0.7 structure in conductance. The asymmetry in noise evolves smoothly into the symmetric signature of spin-resolved electron transmission at high field. Comparison to a phenomenological model with density-dependent level splitting yields quantitative agreement. Additionally, a device-specific contribution to the finite-bias noise, particularly visible on conductance plateaus where shot noise vanishes, agrees quantitatively with a model of bias-dependent electron heating.","120"
"We study motion of small particles in turbulence when the particle relaxation time falls in the range of inertial time-scales of the flow. Due to inertia, particles drift relative to the fluid. We show that the drift velocity is close to the Lagrangian velocity increments of turbulence at the particle relaxation time. We demonstrate that the collective drift of two close particles makes them see local velocity increments fluctuate fast and we introduce the corresponding Langevin description for separation dynamics. This allows to describe the behavior of the Lyapunov exponent and give the analogue of Richardson's law for separation above viscous scale.","109"
"We consider a scenario of cosmological inflation coming from a grand unified theory in higher dimensional orbifold. Flatness of the potential is automatically guaranteed in this orbifold setup thanks to the nonlocality of the Wilson line on higher dimensions and the local quantum gravitational corrections are exponentially suppressed. The spectral index of scalar perturbation n_s 0.92 - 0.97 and a significant production of gravitational waves are predicted r TS 0.01 - 0.12 in the perturbative regime of gauge interaction, 1g_4  5-20 X 2 pi R Mpl where the size of compactification is constrained R Mpl  20- 45 by the measurement of scalar power spectrum Delta_R  5 X 10-5.","112"
"The formulation of the Higgs effect is studied in the Glashow--Weinberg--Salam Standard Model, where the constant part of the Higgs potential is identified with the zeroth mode of the Higgs field. In this model, the Coleman--Weinberg effective potential obtained from the vacuum--vacuum transition amplitude is equal to unity at the extremum. This extremum immediately removes tremendous vacuum cosmological density and predicts mass of Higgs field. In this model, the kinetic energy density of the Higgs field and any scalar field can be treated as the rigid state origin that explains Supernova data in the conformal cosmology without the Lambda term.","115"
"Using 281 pb-1 of data recorded by the CLEO-c detector in ee- collisions at the psi3770, corresponding to 0.78 million DD- pairs, we investigate the substructure of the decay D to pi- pi pi using the Dalitz plot technique. We find that our data are consistent with the following intermediate states: rho770pi, f_21270pi, f_01370pi, f_01500pi, f_0980 pi, and sigma pi. We confirm large S wave contributions at low pi pi mass. We set upper limits on contributions of other possible intermediate states. We consider three models of the pi pi S wave and find that all of them adequately describe our data.","115"
"Schroedinger's book 'What is Life?' is widely credited for having played a crucial role in development of molecular and cellular biology. My essay revisits the issues raised by this book from the modern perspective of epigenetics and systems biology. I contrast two classes of potential mechanisms of epigenetic stability: 'epigenetic templating' and 'systems biology' approaches, and consider them from the point of view expressed by Schroedinger. I also discuss how quantum entanglement, a nonclassical feature of quantum mechanics, can help to address the 'problem of small numbers' that lead Schroedinger to promote the idea of molecular code-script for explanation of stability of biological order.","118"
"The manipulation of cold atoms with optical fields is a very promising technique for a variety of applications ranging from laser cooling and trapping to coherent atom transport and matter wave interferometry. Optical fields have also been proposed as interesting tools for quantum information processing with cold atoms. In this paper, we present a theoretical study of the dynamics of a cold 87Rb atomic cloud falling in the gravity field in the presence of two crossing dipole guides. The cloud is either deflected or split between the two branches of this guide. We explore the possibilities of optimization of this device and present preliminary results obtained in the case of zero-temperature dilute Bose-Einstein condensates.","120"
"Dick Dalitz produced lasting contributions to particle physics for 50 years. Along with Dalitz pairs, Dalitz plots and CDD poles, he did major work in parity violation, hyperon resonance identification, the quark model, and hypernuclei. These topics will be summarized, with some emphasis on the author's collaboration with Dalitz on quark spin and fragmentation correlations, and, particularly, the work on the identification of the top quark and its mass. Short biographical information is interspersed. This paper is based on a presentation at the International School of Subnuclear Physics, Erice 2006.","106"
"In this work the influence of the electric and magnetic fields over a tunneling particle in a rectangular potential barrier is shown, we have taken into account the presence of an impurity at the barrier center and the effects of a hydrostatic pressure parallel to the barrier height considering the BenDaniel-Duke boundary conditions. Given that the particle is moving inside a GaAs-AlxGa1-xAs-GaAs heterostructures it is evident a change in the transmission coefficient due to the impurity concentration and the presence of the hydrostatic pressure. The potential due to the presence of the impurity is approximate with a second degree polynomial function that resolves the discontinuity generated by heavily modifying the transmission coefficient.","116"
"It is known since 1973 that Lawvere's notion of Cauchy-complete enriched category is meaningful for metric spaces: it captures exactly Cauchy-complete metric spaces. In this paper we introduce the corresponding notion of Lawvere completeness for mathbbT,mathsfV-categories and show that it has an interesting meaning for topological spaces and quasi-uniform spaces: for the former ones means weak sobriety while for the latter means Cauchy completeness. Further, we show that mathsfV has a canonical mathbbT,mathsfV-category structure which plays a key role: it is Lawvere-complete under reasonable conditions on the setting; permits us to define a Yoneda embedding in the realm of mathbbT,mathsfV-categories.","115"
"We study the exact renormalisation group flow for ultracold Fermi-gases in unitary regime. We introduce a pairing field to describe the formation of the Cooper pairs, and take a simple ansatz for the effective action. Set of approximate flow equations for the effective couplings including boson and fermionic fluctuations is derived. At some value of the running scale, the system undergoes a phase transition to a gapped phase. The values of the energy density, chemical potential, pairing gap and the corresponding proportionality constants relating the interacting and non-interacting Fermi gases are calculated. Standard mean field results are recovered if we omit the boson loops.","114"
"Plasma instabilities can play a fundamental role in quark-gluon plasma equilibration in the high energy weak coupling limit. Early simulations of the evolution of plasma instabilities in non-abelian gauge theory, performed in one spatial dimension, found behavior qualitatively similar to traditional QED plasmas. Later simulations of the fully three-dimensional theory found different behavior, unlike traditional QED plasmas. To shed light on the origin of this difference, we study the intermediate case of two spatial dimensions. Depending on how the ""two-dimensional'' theory is formulated, we can obtain either behavior.","100"
"We numerically study the dynamical excitations in Bose-Einstein condensate BEC placed in periodic and quasi-periodic 2D optical lattice OL. In case of the repulsive mean-field interaction the BEC quantum tunnelling leads to a progressive soliton's splitting and generating of secondary solitons, which migrate to closest trapping potential minima. A nontrivial soliton dynamics appears when a series of pi-pulses phase kicks are applied to the optical lattice. Such sudden perturbation produces a dynamic redistribution of the secondary solitons, leading to a formation of an artificial solitonic superlattice. Different geometries of OL are analyzed.","100"
"We analyze supersymmetry breaking by anti-self-dual flux in the deformed conifold. This theory has been argued to be a dual realization of susy breaking by antibranes. As such, one might expect it to lead to a hierarchically small breaking scale, but only if the warp factor is taken into account. We verify this by explicitly computing the warp-modified moduli space metric. This leads to a new term, with a power-like divergence at the conifold point, which lowers the breaking scale. We finally point out various puzzles regarding the gauge theory interpretation of these results.","104"
"We study the class of four-dimensional N4 supergravities obtained by gauging the axionic shift and axionic rescaling symmetries. We formulate these theories using the machinery of embedding tensors, characterize the full gauge algebras and discuss several specific features of this family of gauged supergravities. We exhibit in particular a generalized duality between massive vectors and massive two-forms in four dimensions, inherited from the gauging of the shift symmetry. We show that these theories can be deduced from higher dimensions by a Scherk-Schwarz reduction, where a twist with respect to a non-compact symmetry is required. The four-dimensional generalized duality plays a crucial role in identifying the higher-dimensional ascendent.","115"
"Dissipation in the flexural dynamics of doubly clamped nanomechanical bar resonators is investigated using molecular dynamics simulation. The dependence of the quality factor Q on temperature and the size of the resonator is calculated from direct simulation of the oscillation of a series of Si 001 bars with bare 100 dimerized surfaces. The bar widths range from 3.3 to 8.7nm, all with a fixed length of 22nm. The fundamental mode frequencies range from 40 to 90GHz and Q from 102 near 1000K to 104 near 50K. The quality factor is shown to be limited by defects in the reconstructed surface.","106"
"Stimulated by recent advances in isolating graphene, we discovered that quantum dot can be trapped in Z-shaped graphene nanoribbon junciton. The topological structure of the junction can confine electronic states completely. By varying junction length, we can alter the spatial confinement and the number of discrete levels within the junction. In addition, quantum dot can be realized regardless of substrate induced static disorder or irregular edges of the junction. This device can be used to easily design quantum dot devices. This platform can also be used to design zero-dimensional functional nanoscale electronic devices using graphene ribbons.","105"
"We compute supersymmetric contributions to pion leptonic pi_l2 decays in the Minimal Supersymmetric Standard Model MSSM. When R-parity is conserved, the largest contributions to the ratio R_emu  Gamma pi to e nu_egammaGamma pi to mu nu_mugamma arise from one-loop V-AxV-A corrections. These contributions can be potentially as large as the sensitivities of upcoming experiments; if measured, they would imply significant bounds on the chargino and slepton sectors complementary to current collider limits. We also analyze R-parity violating interactions, which may produce a detectable deviation in R_emu while remaining consistent with all other precision observables.","102"
"Quasi-periodic oscillations QPOs have been discovered in the X-ray emission of many neutron stars and black holes. The QPOs with frequencies greater than about 300 Hz are thought to be produced near the surfaces of neutron stars and the event horizons of black holes. I first summarize some of the most important properties of the QPOs seen in neutron star and black hole systems. I then review some of the models that have been proposed and compare them with observational data. Finally, I describe how these QPOs can be used to determine the properties of dense matter and strong gravitational fields.","107"
"In this paper we estimate the influence of nonlinear gluon evolution in the production of prompt photons at the LHC pp collider. We assume the validity of collinear factorization and consider the EHKQS parton distributions, which are solutions of the GLR-MQ evolution equations and describe quite well the DESY ep HERA data, as input in our calculations. We find that both single and double photon production are enhanced for low-p_T photons and central rapidities, while this effect is absent for the high-p_T photons. The implications of this effect for the Quark-Gluon Plasma searches and for the QCD background to Higgs are also discussed.","110"
"In this paper, memories built from components subject to transient faults are considered. A fault-tolerant memory architecture based on low-density parity-check codes is proposed and the existence of reliable memories for the adversarial failure model is proved. The proof relies on the expansion property of the underlying Tanner graph of the code. An equivalence between the Taylor-Kuznetsov TK scheme and Gallager B algorithm is established and the results are extended to the independent failure model. It is also shown that the proposed memory architecture has lower redundancy compared to the TK scheme. The results are illustrated with specific numerical examples.","107"
"Volume stabilization in models with flat extra dimension could follow from vacuum energy residing in the bulk when translational invariance is spontaneously broken. We study a simple toy model that exemplifies this mechanism which considers a massive scalar field with non trivial boundary conditions at the end points of the compact space, and includes contributions from brane and bulk cosmological constants. We perform our analysis in the conformal frame where the radion field, associated with volume variations, is defined, and present a general strategy for building stabilization potentials out of those ingredients. We also provide working examples for the interval and the TnZ_2 orbifold configuration.","113"
"Let G be a smooth algebraic group acting on a variety X. Let F and E be coherent sheaves on X. We show that if all the higher Tor sheaves of F against G-orbits vanish, then for generic g in G, the sheaf TorX_jgF, E vanishes for all j 0. This generalizes a result of Miller and Speyer for transitive group actions and a result of Speiser, itself generalizing the classical Kleiman-Bertini theorem, on generic transversality, under a general group action, of smooth subvarieties over an algebraically closed field of characteristic 0.","103"
"From an N1 supersymmetric electric gauge theory with the gauge group SUN_c x SUN_c' with fundamentals for each gauge group, the bifundamentals and a symmetric flavor and a conjugate symmetric flavor for SUN_c, we apply Seiberg dual to each gauge group independently and obtain two N1 supersymmetric dual magnetic gauge theories with dual matters including the gauge singlets. By analyzing the F-term equations of the dual magnetic superpotentials, we describe the intersecting brane configurations of type IIA string theory corresponding to the meta-stable nonsupersymmetric vacua of these gauge theories. The case where the above symmetric flavor is replaced by an antisymmetric flavor is also discussed.","112"
"We prove that the Cox ring of barM_0,6, the moduli space of stable, rational curves with 6 marked points, is finitely generated by sections corresponding to the boundary divisors and divisors which are pull-backs of the hyperelliptic locus in barM_3, the moduli space of stable, genus 3 curves, via morphisms that send a 6-pointed rational curve to a curve with 3 nodes by identifying 3 pairs of points. In particular, this gives a self-contained proof of Hassett and Tschinkel's result about the effective cone of barM_0,6 being generated by the above mentioned divisors.","103"
"Removing al least one point from the unit sphere in  R3 allows to factorize the angular part of the laplacian with a Cauchy-Riemann type operator. Solutions to this operator define a complex algebra of potential functions. A family of these solutions is shown to be normalizable on the sphere so it is possible to construct associate solutions for every radial solution to the time-independant Schr""odinger equation with a radial potential, such that this family of solutions is square integrable in R3. While this family of associated solutions are singular on at least one half-plane, they are square-integrable in almost all of R3.","110"
"The E_6U1_N gauge extension of the Supersymmetric Standard Model, first proposed by Ma, is shown to have exactly the requisite ingredients to realize the important new idea that dark matter is the origin of neutrino mass. With the implementation of a discrete Z_2 X Z_2 symmetry, and particle content given by three 27 representations of E_6, neutrino masses are naturally generated in two loops, with candidates of dark matter in the loops. All particles of this model are expected to be at or below the TeV scale, allowing them to be observable at the LHC.","104"
"We show that coupled two level systems like qubits studied in quantum information can be used as a thermodynamic machine. At least three qubits or spins are necessary and arranged in a chain. The system is interfaced between two split baths and the working spin in the middle is externally driven. The machine performs Carnot-type cycles and is able to work as heat pump or engine depending on the temperature difference of the baths Delta T and the energy differences in the spin system Delta E. It can be shown that the efficiency is a function of Delta T and Delta E.","106"
"The identification of the limiting factors in the dynamical behavior of complex systems is an important interdisciplinary problem which often can be traced to the spectral properties of an underlying network. By deriving a general relation between the eigenvalues of weighted and unweighted networks, here I show that for a wide class of networks the dynamical behavior is tightly bounded by few network parameters. This result provides rigorous conditions for the design of networks with predefined dynamical properties and for the structural control of physical processes in complex systems. The results are illustrated using synchronization phenomena as a model process.","105"
"It is proved that every knot in the major subfamilies of J. Berge's lens space surgery i.e., knots yielding a lens space by Dehn surgery is presented by an L-shaped real plane curve as a ""divide knot"" defined by N. A'Campo in the context of singularity theory of complex curves. For each knot given by Berge's parameters, the corresponding plane curve is constructed. The surgery coefficients are also considered. Such presentations support us to study each knot itself, and the relationship among the knots in the set of lens space surgeries.","102"
"In light of the recent data from BES collaboration for chi_c0to VV, PP and SS, and from CLEO-c for etaeta, etaprimeetaprime and etaetaprime, we present a detailed analysis of the decays of heavy quarkonia into light meson pairs such as chi_c0,2to VV, PP and SS in a recently proposed parametrization scheme. An overall agreement with the data is achieved in chi_c0,2to VV and PP, while in chi_c0to SS we find that a possible existence of glueball-qbarq mixings is correlated with the OZI-rule violations, which can be further examined at CLEO-c and BESIII in chi_c0to SS measurement.","105"
"A recent radio survey of globular clusters has increased the number of millisecond pulsars drastically. M28 is now the globular cluster with the third largest population of known pulsars, after Terzan 5 and 47 Tuc. This prompted us to revisit the archival Chandra data on M28 to evaluate whether the newly discovered millisecond pulsars find a counterpart among the various X-ray sources detected in M28 previously. The radio position of PSR J1824-2452H is found to be in agreement with the position of CXC 182431-245217 while some faint unresolved X-ray emission near to the center of M28 is found to be coincident with the millisecond pulsars PSR J1824-2452G, J1824-2452J, J1824-2452I and J1824-2452E.","118"
"The low-snr capacity of M-ary PSK transmission over both the additive white Gaussian noise AWGN and fading channels is analyzed when hard-decision detection is employed at the receiver. Closed-form expressions for the first and second derivatives of the capacity at zero snr are obtained. The spectral-efficiencybit-energy tradeoff in the low-snr regime is analyzed by finding the wideband slope and the bit energy required at zero spectral efficiency. Practical design guidelines are drawn from the information-theoretic analysis. The fading channel analysis is conducted for both coherent and noncoherent cases, and the performance penalty in the low-power regime for not knowing the channel is identified.","109"
"In this paper, the performance of signaling strategies with high peak-to-average power ratio is analyzed in both coherent and noncoherent fading channels. Two recently proposed modulation schemes, namely on-off binary phase-shift keying and on-off quaternary phase-shift keying, are considered. For these modulation formats, the optimal decision rules used at the detector are identified and analytical expressions for the error probabilities are obtained. Numerical techniques are employed to compute the error probabilities. It is concluded that increasing the peakedness of the signals results in reduced error rates for a given power level and hence improve the energy efficiency.","106"
"We study solutions of the time dependent Schr""odinger equation on Riemannian manifolds with oscillatory initial conditions given by Lagrangian states. Semiclassical approximations describe these solutions for small h where h is the semiclassical parameter, but their accuracy for large times is in general only understood up to the Ehrenfest time T  ln1h, and the most difficult case is the one where the underlying classical system is chaotic. We show that on surfaces of constant negative curvature semiclassical approximations remain accurate for times at least up to T  h-12 in the case that the Lagrangian state is associated with an unstable manifold of the geodesic flow.","112"
"In order to compute the packing dimension of orthogonal projections Falconer and Howroyd 1997 introduced a family of packing dimension profiles rm Dim_s that are parametrized by real numbers s0. Subsequently, Howroyd 2001 introduced alternate s-dimensional packing dimension profiles hboxrm P-dim_s and proved, among many other things, that hboxrm P-dim_s Erm Dim_s E for all integers s0 and all analytic sets EsubseteqRN. The goal of this article is to prove that hboxrm P-dim_s Erm Dim_s E for all real numbers s0 and analytic sets EsubseteqRN. This answers a question of Howroyd 2001, p. 159. Our proof hinges on a new property of fractional Brownian motion.","114"
"An iterative method for recovering the bulk information in asymptotically AdS spacetimes is presented. We consider zero energy spacelike geodesics and their relation to the entanglement entropy in three dimensions to determine the metric in certain symmetric cases. A number of comparisons are made with an alternative extraction method presented in arXiv:hep-th0609202, and the two methods are then combined to allow metric recovery in the most general type of static, spherically symmetric setups. We conclude by extracting the mass and density profiles for a toy model example of a gas of radiation in 21-dimensional AdS.","103"
"In this article we calculate the electrical conductivity in QED using the 2PI effective action. We use a modified version of the usual 2PI effective action which is defined with respect to self-consistent solutions of the 2-point functions. We show that the green functions obtained from this modified effective action satisfy ward identities and that the conductivity obtained from the kubo relation is gauge invariant. We work to 3-loop order in the modified 2PI effective action and show explicitly that the resulting expression for the conductivity contains the square of the amplitude that corresponds to all binary collision and production processes.","105"
"Let Gamma denote a Q-polynomial distance-regular graph with diameter D geq 3 and standard module V. Recently Ito and Terwilliger introduced four direct sum decompositions of V; we call these the mu,nu--it split decompositions of V, where mu, nu in lbrace downarrow, uparrow rbrace. In this paper we show that the downarrow,downarrow--split decomposition and the uparrow,uparrow--split decomposition are dual with respect to the standard Hermitian form on V. We also show that the downarrow,uparrow--split decomposition and the uparrow,downarrow--split decomposition are dual with respect to the standard Hermitian form on V.","116"
"At the airwater interface, 4,-8-alkyl1,1,-biphenyl-4-carbonitrile 8CB domains with different thicknesses coexist in the same Langmuir film, as multiple bilayers on a monolayer. The edge dislocation at the domain boundary leads to line tension, which determines the domain shape and dynamics. By observing the domain relaxation process starting from small distortions, we find that the line tension is linearly dependent on the thickness difference between the coexisting phases in the film. Comparisons with theoretical treatments in the literature suggest that the edge dislocation at the boundary locates near the center of the film, which means that the 8CB multilayers are almost symmetric with respect to the airwater interface.","120"
"We numerically investigate gauge field instabilities in anisotropic SU2 plasmas using weak field initial conditions. The growth of unstable modes is stopped by non-abelian effects for moderate anisotropy. If we increase the anisotropy the growth continues beyond the non-abelian saturation bound. We find strong indications that the continued growth is not due to over-saturation of infrared field modes, but instead due to very rapid growth of high momentum modes which are not unstable in the weak field limit. The saturation amplitude strongly depends on the initial conditions. For strong initial fields we do not observe the sustained growth.","105"
"Near-infrared photometry of transiting extrasolar planets can be of great scientific value. It is however not straightforward to reach the necessary millimagnitude precision. Here we report on our attempts to observe transits and secondary eclipses of several extrasolar planets at 2.2 micron. Best results have been obtained on OGLE-TR-113b using the SOFI near-infrared camera on ESO's New Technology Telescope. Its K-band transit shows a remarkably flat bottom indicating low stellar limb darkening. Secondary eclipse photometry has resulted in a formal 3 sigma detection, but residual systematic effects make this detection rather uncertain.","100"
"We consider two configurations of a random directed polymer of length L confined to a plane and ending in two points separated by 2u. Defining the mean free energy bar F and the free energy difference F' of the two configurations, we determine the joint distribution function P_L,ubar F,F' using the replica approach. We find that for large L and large negative free energies bar F, the joint distribution function factorizes into longitudinal P_L,u bar F and transverse P_uF' components, which furthermore coincide with results obtained prevously via different independent routes.","106"
"Microfabrication of graphene devices used in many experimental studies currently relies on the fact that graphene crystallites can be visualized using optical microscopy if prepared on top of silicon wafers with a certain thickness of silicon dioxide. We study graphene's visibility and show that it depends strongly on both thickness of silicon dioxide and light wavelength. We have found that by using monochromatic illumination, graphene can be isolated for any silicon dioxide thickness, albeit 300 nm the current standard and, especially, approx. 100 nm are most suitable for its visual detection. By using a Fresnel-law-based model, we quantitatively describe the experimental data without any fitting parameters.","117"
"The discovery of the string theory landscape has recently brought attention to the eternal nature of inflation. In contrast to the common belief that eternal inflation may be a generic feature of most inflationary models, in this note we argue that the suppressed amplitude of perturbations due to adiabatic regularization, together with a fine-tuning constraint on the equation of state of the rare inflating pockets with large fluctuations, render eternal inflation expensive in energy and may make it unlikely to occur. The energy scales of the eternally inflating pockets have to be very close to the transplanckian regime in order to compensate for the suppression of regularized perturbations.","114"
"Security of the three-party quantum secret sharing QSS schemes based on entanglement and a collective eavesdropping check is analyzed in the case of considerable quantum channel losses. An opaque attack scheme is presented for the dishonest agent to eavesdrop the message obtained by the other agent freely, which reveals that these QSS schemes are insecure for transmission efficiencies lower than 50, especially when they are used to share an unknown quantum state. Finally, we present a general way to improve the security of QSS schemes for sharing not only a private key but also an unknown quantum state.","104"
"The aim of this work is to perform numerical simulations of the propagation of a laser in a plasma. At each time step, one has to solve a Helmholtz equation in a domain which consists in some hundreds of millions of cells. To solve this huge linear system, one uses a iterative Krylov method with a preconditioning by a separable matrix. The corresponding linear system is solved with a block cyclic reduction method. Some enlightments on the parallel implementation are also given. Lastly, numerical results are presented including some features concerning the scalability of the numerical method on a parallel architecture.","110"
"The Walecka many-body field theory is investigated in the context of quantum nonextensive statistical mechanics, characterized by a dimensionless parameter q. We consider nuclear matter described statistically by a power-law distribution which generalizes the standard Fermi-Dirac distribution q  1. We show that the scalar and vector meson fields become more intense due to the nonextensive effects q neq 1. From a numerical treatment, we also show that as the nonextensive parameter q increases, the nucleon effective mass diminishes and the equation of state becomes stiffer. Finally, the usual Maxwell construction seems not to be necessary for isotherms with temperatures in the range 14 Mevk_BT20 MeV.","114"
"We describe how to compute planar gluon scattering amplitudes at strong coupling in N4 super Yang Mills by using the gaugestring duality. The computation boils down to finding a certain classical string configuration whose boundary conditions are determined by the gluon momenta. The results are infrared divergent. We introduce the gravity version of dimensional regularization to define finite quantities. The leading and subleading IR divergencies are characterized by two functions of the coupling that we compute at strong coupling. We compute also the full finite form for the four point amplitude and we find agreement with a recent ansatz by Bern, Dixon and Smirnov.","111"
"The contributions of scalar and gauge leptoquarks into widths of K0_L to emp mupm, B0 to emp taupm decays are calculated in the models with the vectorlike and chiral four color symmetry and with the Higgs mechanism of the quark-lepton mass splitting. From the current data on K0_L and B0 decays the mass limits for scalar and chiral leptoquarks and the updated vector leptoquark mass limits are obtained. It is shown that unlike the gauge leptoquarks the scalar leptoquark mass limits are weak, of order or below their direct mass limits. The search for such scalar leptoquarks at LHC and the further search for leptonic decays  B0 to l_i l-_j  are of interest.","119"
"This is an incomplete survey of some non-Abelian discrete symmetries which have been used recently in attempts to understand the flavor structure of leptons and quarks. To support such symmetries, new scalar particles are required. In some models, they are very massive, in which case there may not be much of a trace of their existence at the TeV scale. In other models, they are themselves at the TeV scale, in which case there is a reasonable chance for them to be revealed at the LHC Large Hadron Collider at CERN.","100"
"Using the results found previously for the cooling rates of the emittances, due to collisions between the electrons and the ions, a result is found for the friction force acting on the ions. It is shown that the friction force found here when used to track the ion bunch will give the same emittance cooling rates as those found using the intrabeam scattering theory for electron cooling .For the case of the uniform in space electron bunch distribution, the friction force found here agrees with the friction force result found with the usual theory of electron cooling.","102"
"Let 1le pqleinfty and let T be a subadditive operator acting on Lp and Lq. We prove that T is bounded on the Orlicz space Lphi, where phi-1uu1prhou1q-1p for some concave function rho and  T_Lphito Lphile CmaxT_Lpto Lp,T_Lqto Lq.  The interpolation constant C, in general, is less than 4 and, in many cases, we can give much better estimates for C. In particular, if p1 and qinfty, then the classical Orlicz interpolation theorem holds for subadditive operators with the interpolation constant C1. These results generalize our results for linear operators obtained in citeKM01.","106"
"The frictional heating by ion-neutral drift is calculated and its effect on isobaric thermal instability is carried out. Ambipolar drift heating of one-dimensional self-gravitating magnetized molecular slab is used under the assumptions of quasi-magnetohydrostatic and local ionization equilibrium. We see that ambipolar drift heating is inversely proportional to density and its value in some regions of the slab can be significantly larger than the average heating rates of cosmic rays and turbulent motions. The results show that the isobaric thermal instability can occur in some regions of the slab; therefore it may produce the slab fragmentation and formation of the AU-scale condensations.","107"
"We investigate giant and dual giant type BPS configurations in the near-horizon geometry of a certain 116-BPS AdS_5 black hole. By quantising the space of solutions we count the dual giant configurations and compare with the black hole entropy. This suggests a missing degeneracy factor which we argue comes from an angular momentum quantum number. From the D-brane world volume this arises from BPS electromagnetic waves. We study these waves in the context of giants and dual giants in the black hole near-horizon geometry. We further demonstrate that turning on waves on the world-volume of 18-BPS dual giants in AdS_5 x S5 leads to 116-BPS states with an additional angular momentum quantum number.","119"
